ServiceDate,Routes,RouteName,CurrentRevenue,Ridership,TokenCount,TicketCount,PassCount,BillCount,UnclassifiedRevenue,DumpCount,
,,,36.85,,,,,,,,
,,,226.72,,,,,,,,
,,,302.58,,,,,,,,
,,,79.22,,,,,,,,
,,,289.25,,,,,,,,
,,,139.23,,,,,,,,
,,,103.23,,,,,,,,
,,,110.8,,,,,,,,
,,,114.86,,,,,,,,
,,,346.56,,,,,,,,
,,,446.69,,,,,,,,
,,,144.06,,,,,,,,
,,,390.31,,,,,,,,
,,,441.57,,,,,,,,
,,,197.17,,,,,,,,
,,,149.73,,,,,,,,
,,,81.3,,,,,,,,
,,,346.07,,,,,,,,
,,,237.99,,,,,,,,
,,,844.27,,,,,,,,
,,,221.6,,,,,,,,
,,,118.32,,,,,,,,
,,,127.65,,,,,,,,
,,,964.5,,,,,,,,
,,,92.82,,,,,,,,
,,,294.03,,,,,,,,
,,,586.11,,,,,,,,
,,,521.1,,,,,,,,
,,,127.94,,,,,,,,
,,,138.19,,,,,,,,
,,,121.62,,,,,,,,
,,,91.76,,,,,,,,
,,,47.44,,,,,,,,
,,,2.25,,,,,,,,
,,,141.48,,,,,,,,
,,,94.92,,,,,,,,
,,,40.9,,,,,,,,
,,,92.17,,,,,,,,
,,,59.57,,,,,,,,
,,,9.75,,,,,,,,
,,,114.57,,,,,,,,
,,,58.34,,,,,,,,
,,,43.82,,,,,,,,
,,,92.6,,,,,,,,
,,,91.23,,,,,,,,
,,,57.82,,,,,,,,
,,,54.08,,,,,,,,
,,,867.58,,,,,,,,
,,,485.44,,,,,,,,
,,,416.58,,,,,,,,
,,,57.48,,,,,,,,
,,,350.34,,,,,,,,
,,,295.76,,,,,,,,
,,,236.27,,,,,,,,
,,,131.29,,,,,,,,
,,,718.7,,,,,,,,
,,,860.55,,,,,,,,
,,,465.36,,,,,,,,
,,,257.89,,,,,,,,
,,,479.04,,,,,,,,
,,,530.5,,,,,,,,
,,,317.81,,,,,,,,
,,,556.42,,,,,,,,
,,,398.73,,,,,,,,
,,,362.9,,,,,,,,
,,,580.71,,,,,,,,
,,,241.05,,,,,,,,
,,,418.25,,,,,,,,
,,,330.3,,,,,,,,
,,,530.3,,,,,,,,
,,,81.94,,,,,,,,
,,,192.86,,,,,,,,
,,,489.7,,,,,,,,
,,,686.04,,,,,,,,
,,,48.63,,,,,,,,
,,,662.36,,,,,,,,
,,,560.63,,,,,,,,
,,,198.51,,,,,,,,
,,,391.53,,,,,,,,
,,,612.1,,,,,,,,
,,,612.47,,,,,,,,
,,,307.44,,,,,,,,
,,,277.4,,,,,,,,
,,,125.3,,,,,,,,
,,,198.44,,,,,,,,
,,,590.14,,,,,,,,
,,,421.16,,,,,,,,
,,,1208.32,,,,,,,,
,,,125.87,,,,,,,,
,,,235.21,,,,,,,,
,,,163.79,,,,,,,,
,,,264.53,,,,,,,,
,,,1777.31,,,,,,,,
,,,180.84,,,,,,,,
,,,740.41,,,,,,,,
,,,491.06,,,,,,,,
,,,947.97,,,,,,,,
,,,878.17,,,,,,,,
,,,298.55,,,,,,,,
,,,153.2,,,,,,,,
,,,117.9,,,,,,,,
,,,98.83,,,,,,,,
,,,224.67,,,,,,,,
,,,68.08,,,,,,,,
,,,130.16,,,,,,,,
,,,222.76,,,,,,,,
,,,182.15,,,,,,,,
,,,173.57,,,,,,,,
,,,166.3,,,,,,,,
,,,138.34,,,,,,,,
,,,134.91,,,,,,,,
,,,126.04,,,,,,,,
,,,159.97,,,,,,,,
,,,78.09,,,,,,,,
,,,55.86,,,,,,,,
,,,264.0,,,,,,,,
,,,140.96,,,,,,,,
,,,120.32,,,,,,,,
,,,94.07,,,,,,,,
,,,141.16,,,,,,,,
,,,174.46,,,,,,,,
,,,120.92,,,,,,,,
,,,1124.65,,,,,,,,
,,,484.24,,,,,,,,
,,,392.22,,,,,,,,
,,,428.01,,,,,,,,
,,,505.61,,,,,,,,
,,,397.79,,,,,,,,
,,,112.27,,,,,,,,
,,,842.03,,,,,,,,
,,,142.21,,,,,,,,
,,,1151.88,,,,,,,,
,,,659.78,,,,,,,,
,,,298.15,,,,,,,,
,,,543.05,,,,,,,,
,,,634.84,,,,,,,,
,,,403.27,,,,,,,,
,,,533.55,,,,,,,,
,,,495.91,,,,,,,,
,,,737.28,,,,,,,,
,,,336.8,,,,,,,,
,,,65.69,,,,,,,,
,,,490.05,,,,,,,,
,,,608.42,,,,,,,,
,,,5.75,,,,,,,,
,,,571.79,,,,,,,,
,,,130.95,,,,,,,,
,,,210.27,,,,,,,,
,,,198.53,,,,,,,,
,,,518.87,,,,,,,,
,,,204.05,,,,,,,,
,,,805.76,,,,,,,,
,,,59.78,,,,,,,,
,,,870.3,,,,,,,,
,,,776.82,,,,,,,,
,,,265.06,,,,,,,,
,,,779.99,,,,,,,,
,,,856.63,,,,,,,,
,,,299.12,,,,,,,,
,,,386.4,,,,,,,,
,,,83.25,,,,,,,,
,,,86.02,,,,,,,,
,,,243.66,,,,,,,,
,,,728.47,,,,,,,,
,,,543.76,,,,,,,,
,,,1407.02,,,,,,,,
,,,103.64,,,,,,,,
,,,416.97,,,,,,,,
,,,249.36,,,,,,,,
,,,316.42,,,,,,,,
,,,387.4,,,,,,,,
,,,1982.3,,,,,,,,
,,,377.13,,,,,,,,
,,,989.91,,,,,,,,
,,,667.61,,,,,,,,
,,,1193.87,,,,,,,,
,,,1245.32,,,,,,,,
,,,370.3,,,,,,,,
,,,291.64,,,,,,,,
,,,152.55,,,,,,,,
,,,206.38,,,,,,,,
,,,255.66,,,,,,,,
,,,88.6,,,,,,,,
,,,307.96,,,,,,,,
,,,299.96,,,,,,,,
,,,194.17,,,,,,,,
,,,129.47,,,,,,,,
,,,176.88,,,,,,,,
,,,78.1,,,,,,,,
,,,119.21,,,,,,,,
,,,181.33,,,,,,,,
,,,92.85,,,,,,,,
,,,224.49,,,,,,,,
,,,225.46,,,,,,,,
,,,1227.57,,,,,,,,
,,,749.87,,,,,,,,
,,,536.73,,,,,,,,
,,,425.97,,,,,,,,
,,,485.81,,,,,,,,
,,,472.7,,,,,,,,
,,,82.75,,,,,,,,
,,,749.23,,,,,,,,
,,,1276.29,,,,,,,,
,,,692.4,,,,,,,,
,,,270.63,,,,,,,,
,,,600.8,,,,,,,,
,,,667.38,,,,,,,,
,,,421.2,,,,,,,,
,,,709.21,,,,,,,,
,,,422.14,,,,,,,,
,,,774.95,,,,,,,,
,,,426.27,,,,,,,,
,,,98.15,,,,,,,,
,,,420.7,,,,,,,,
,,,447.53,,,,,,,,
,,,608.96,,,,,,,,
,,,254.35,,,,,,,,
,,,9.6,,,,,,,,
,,,589.39,,,,,,,,
,,,218.72,,,,,,,,
,,,205.21,,,,,,,,
,,,583.72,,,,,,,,
,,,186.44,,,,,,,,
,,,816.34,,,,,,,,
,,,839.2,,,,,,,,
,,,835.51,,,,,,,,
,,,244.3,,,,,,,,
,,,285.28,,,,,,,,
,,,762.24,,,,,,,,
,,,810.35,,,,,,,,
,,,348.22,,,,,,,,
,,,402.99,,,,,,,,
,,,86.55,,,,,,,,
,,,262.71,,,,,,,,
,,,822.29,,,,,,,,
,,,557.52,,,,,,,,
,,,1489.04,,,,,,,,
,,,110.16,,,,,,,,
,,,400.5,,,,,,,,
,,,190.09,,,,,,,,
,,,312.72,,,,,,,,
,,,306.55,,,,,,,,
,,,2009.78,,,,,,,,
,,,1017.25,,,,,,,,
,,,781.25,,,,,,,,
,,,1195.36,,,,,,,,
,,,1316.61,,,,,,,,
,,,373.16,,,,,,,,
,,,286.26,,,,,,,,
,,,154.73,,,,,,,,
,,,56.89,,,,,,,,
,,,164.18,,,,,,,,
,,,110.57,,,,,,,,
,,,245.67,,,,,,,,
,,,153.22,,,,,,,,
,,,106.33,,,,,,,,
,,,295.93,,,,,,,,
,,,213.91,,,,,,,,
,,,185.18,,,,,,,,
,,,206.57,,,,,,,,
,,,178.22,,,,,,,,
,,,159.25,,,,,,,,
,,,125.97,,,,,,,,
,,,65.14,,,,,,,,
,,,461.36,,,,,,,,
,,,73.45,,,,,,,,
,,,66.61,,,,,,,,
,,,47.88,,,,,,,,
,,,109.31,,,,,,,,
,,,176.84,,,,,,,,
,,,198.5,,,,,,,,
,,,127.8,,,,,,,,
,,,1231.27,,,,,,,,
,,,477.77,,,,,,,,
,,,718.53,,,,,,,,
,,,444.01,,,,,,,,
,,,56.62,,,,,,,,
,,,470.5,,,,,,,,
,,,495.4,,,,,,,,
,,,387.66,,,,,,,,
,,,118.5,,,,,,,,
,,,963.62,,,,,,,,
,,,234.43,,,,,,,,
,,,1233.16,,,,,,,,
,,,677.22,,,,,,,,
,,,263.73,,,,,,,,
,,,529.13,,,,,,,,
,,,679.27,,,,,,,,
,,,549.64,,,,,,,,
,,,661.86,,,,,,,,
,,,435.17,,,,,,,,
,,,525.35,,,,,,,,
,,,715.8,,,,,,,,
,,,518.12,,,,,,,,
,,,452.64,,,,,,,,
,,,523.07,,,,,,,,
,,,244.65,,,,,,,,
,,,16.25,,,,,,,,
,,,574.43,,,,,,,,
,,,126.19,,,,,,,,
,,,190.98,,,,,,,,
,,,385.05,,,,,,,,
,,,190.88,,,,,,,,
,,,633.52,,,,,,,,
,,,34.87,,,,,,,,
,,,757.43,,,,,,,,
,,,699.58,,,,,,,,
,,,192.25,,,,,,,,
,,,736.98,,,,,,,,
,,,805.56,,,,,,,,
,,,366.24,,,,,,,,
,,,351.48,,,,,,,,
,,,77.84,,,,,,,,
,,,782.5,,,,,,,,
,,,604.09,,,,,,,,
,,,1412.81,,,,,,,,
,,,271.99,,,,,,,,
,,,381.07,,,,,,,,
,,,281.17,,,,,,,,
,,,274.53,,,,,,,,
,,,409.0,,,,,,,,
,,,2186.19,,,,,,,,
,,,401.3,,,,,,,,
,,,912.37,,,,,,,,
,,,687.24,,,,,,,,
,,,1197.47,,,,,,,,
,,,751.92,,,,,,,,
,,,378.92,,,,,,,,
,,,325.53,,,,,,,,
,,,54.26,,,,,,,,
,,,155.14,,,,,,,,
,,,147.66,,,,,,,,
,,,102.34,,,,,,,,
,,,242.42,,,,,,,,
,,,191.03,,,,,,,,
,,,54.64,,,,,,,,
,,,332.44,,,,,,,,
,,,286.52,,,,,,,,
,,,170.64,,,,,,,,
,,,171.04,,,,,,,,
,,,215.04,,,,,,,,
,,,184.54,,,,,,,,
,,,70.89,,,,,,,,
,,,112.57,,,,,,,,
,,,80.62,,,,,,,,
,,,115.12,,,,,,,,
,,,229.84,,,,,,,,
,,,234.53,,,,,,,,
,,,1441.74,,,,,,,,
,,,609.75,,,,,,,,
,,,834.28,,,,,,,,
,,,486.75,,,,,,,,
,,,53.3,,,,,,,,
,,,557.34,,,,,,,,
,,,443.89,,,,,,,,
,,,165.52,,,,,,,,
,,,1035.58,,,,,,,,
,,,1364.95,,,,,,,,
,,,708.28,,,,,,,,
,,,364.23,,,,,,,,
,,,582.25,,,,,,,,
,,,933.3,,,,,,,,
,,,472.9,,,,,,,,
,,,814.32,,,,,,,,
,,,562.11,,,,,,,,
,,,601.13,,,,,,,,
,,,819.84,,,,,,,,
,,,390.81,,,,,,,,
,,,631.88,,,,,,,,
,,,416.72,,,,,,,,
,,,556.93,,,,,,,,
,,,253.17,,,,,,,,
,,,26.07,,,,,,,,
,,,664.4,,,,,,,,
,,,85.41,,,,,,,,
,,,222.18,,,,,,,,
,,,484.83,,,,,,,,
,,,221.24,,,,,,,,
,,,903.68,,,,,,,,
,,,53.01,,,,,,,,
,,,714.45,,,,,,,,
,,,801.62,,,,,,,,
,,,290.81,,,,,,,,
,,,477.39,,,,,,,,
,,,836.8,,,,,,,,
,,,892.33,,,,,,,,
,,,445.62,,,,,,,,
,,,430.16,,,,,,,,
,,,108.84,,,,,,,,
,,,89.54,,,,,,,,
,,,279.38,,,,,,,,
,,,810.09,,,,,,,,
,,,630.28,,,,,,,,
,,,1566.96,,,,,,,,
,,,263.48,,,,,,,,
,,,352.79,,,,,,,,
,,,346.17,,,,,,,,
,,,558.55,,,,,,,,
,,,2302.67,,,,,,,,
,,,362.7,,,,,,,,
,,,1028.56,,,,,,,,
,,,785.23,,,,,,,,
,,,1244.68,,,,,,,,
,,,1266.62,,,,,,,,
,,,394.13,,,,,,,,
,,,305.27,,,,,,,,
,,,222.29,,,,,,,,
,,,47.81,,,,,,,,
,,,187.92,,,,,,,,
,,,101.05,,,,,,,,
,,,78.64,,,,,,,,
,,,266.7,,,,,,,,
,,,170.45,,,,,,,,
,,,72.71,,,,,,,,
,,,344.26,,,,,,,,
,,,172.4,,,,,,,,
,,,265.38,,,,,,,,
,,,298.72,,,,,,,,
,,,180.77,,,,,,,,
,,,162.38,,,,,,,,
,,,146.07,,,,,,,,
,,,64.64,,,,,,,,
,,,523.47,,,,,,,,
,,,121.57,,,,,,,,
,,,91.52,,,,,,,,
,,,230.18,,,,,,,,
,,,225.73,,,,,,,,
,,,136.05,,,,,,,,
,,,8.75,,,,,,,,
,,,726.79,,,,,,,,
,,,371.93,,,,,,,,
,,,556.2,,,,,,,,
,,,236.91,,,,,,,,
,,,330.07,,,,,,,,
,,,340.26,,,,,,,,
,,,634.5,,,,,,,,
,,,229.82,,,,,,,,
,,,871.54,,,,,,,,
,,,382.94,,,,,,,,
,,,229.69,,,,,,,,
,,,427.57,,,,,,,,
,,,417.61,,,,,,,,
,,,556.31,,,,,,,,
,,,493.46,,,,,,,,
,,,348.62,,,,,,,,
,,,494.56,,,,,,,,
,,,228.99,,,,,,,,
,,,69.7,,,,,,,,
,,,426.56,,,,,,,,
,,,423.52,,,,,,,,
,,,385.54,,,,,,,,
,,,72.62,,,,,,,,
,,,114.77,,,,,,,,
,,,189.69,,,,,,,,
,,,257.56,,,,,,,,
,,,203.21,,,,,,,,
,,,589.75,,,,,,,,
,,,45.8,,,,,,,,
,,,765.65,,,,,,,,
,,,737.97,,,,,,,,
,,,151.54,,,,,,,,
,,,329.54,,,,,,,,
,,,691.45,,,,,,,,
,,,298.45,,,,,,,,
,,,181.77,,,,,,,,
,,,637.16,,,,,,,,
,,,447.52,,,,,,,,
,,,1232.68,,,,,,,,
,,,892.02,,,,,,,,
,,,289.36,,,,,,,,
,,,197.25,,,,,,,,
,,,241.36,,,,,,,,
,,,224.4,,,,,,,,
,,,1727.31,,,,,,,,
,,,120.26,,,,,,,,
,,,674.83,,,,,,,,
,,,544.46,,,,,,,,
,,,1036.26,,,,,,,,
,,,239.51,,,,,,,,
,,,142.48,,,,,,,,
,,,107.82,,,,,,,,
,,,161.17,,,,,,,,
,,,136.02,,,,,,,,
,,,75.93,,,,,,,,
,,,194.24,,,,,,,,
,,,88.11,,,,,,,,
,,,224.07,,,,,,,,
,,,149.52,,,,,,,,
,,,180.4,,,,,,,,
,,,159.18,,,,,,,,
,,,143.37,,,,,,,,
,,,128.02,,,,,,,,
,,,101.47,,,,,,,,
,,,117.31,,,,,,,,
,,,61.88,,,,,,,,
,,,289.94,,,,,,,,
,,,113.37,,,,,,,,
,,,45.59,,,,,,,,
,,,87.41,,,,,,,,
,,,106.39,,,,,,,,
,,,108.47,,,,,,,,
,,,50.48,,,,,,,,
,,,644.4,,,,,,,,
,,,493.25,,,,,,,,
,,,245.88,,,,,,,,
,,,228.91,,,,,,,,
,,,280.59,,,,,,,,
,,,278.13,,,,,,,,
,,,145.38,,,,,,,,
,,,565.44,,,,,,,,
,,,94.17,,,,,,,,
,,,75.17,,,,,,,,
,,,714.09,,,,,,,,
,,,264.46,,,,,,,,
,,,188.73,,,,,,,,
,,,311.13,,,,,,,,
,,,374.74,,,,,,,,
,,,320.56,,,,,,,,
,,,440.43,,,,,,,,
,,,339.89,,,,,,,,
,,,189.08,,,,,,,,
,,,402.32,,,,,,,,
,,,219.64,,,,,,,,
,,,56.45,,,,,,,,
,,,321.84,,,,,,,,
,,,228.42,,,,,,,,
,,,331.33,,,,,,,,
,,,156.25,,,,,,,,
,,,243.23,,,,,,,,
,,,128.11,,,,,,,,
,,,487.36,,,,,,,,
,,,493.86,,,,,,,,
,,,597.05,,,,,,,,
,,,125.78,,,,,,,,
,,,421.67,,,,,,,,
,,,589.61,,,,,,,,
,,,166.33,,,,,,,,
,,,234.58,,,,,,,,
,,,222.23,,,,,,,,
,,,252.38,,,,,,,,
,,,994.37,,,,,,,,
,,,272.39,,,,,,,,
,,,227.56,,,,,,,,
,,,187.81,,,,,,,,
,,,1038.39,,,,,,,,
,,,93.12,,,,,,,,
,,,409.16,,,,,,,,
,,,322.44,,,,,,,,
,,,664.88,,,,,,,,
,,,603.8,,,,,,,,
,,,160.7,,,,,,,,
,,,182.12,,,,,,,,
,,,113.52,,,,,,,,
,,,105.49,,,,,,,,
,,,92.15,,,,,,,,
,,,116.28,,,,,,,,
,,,46.42,,,,,,,,
,,,179.19,,,,,,,,
,,,65.09,,,,,,,,
,,,158.4,,,,,,,,
,,,219.88,,,,,,,,
,,,83.22,,,,,,,,
,,,108.91,,,,,,,,
,,,80.92,,,,,,,,
,,,61.69,,,,,,,,
,,,244.52,,,,,,,,
,,,71.81,,,,,,,,
,,,133.4,,,,,,,,
,,,67.53,,,,,,,,
,,,1337.61,,,,,,,,
,,,592.9,,,,,,,,
,,,823.1,,,,,,,,
,,,511.26,,,,,,,,
,,,81.06,,,,,,,,
,,,563.73,,,,,,,,
,,,402.57,,,,,,,,
,,,483.95,,,,,,,,
,,,155.96,,,,,,,,
,,,992.01,,,,,,,,
,,,227.88,,,,,,,,
,,,1509.05,,,,,,,,
,,,704.58,,,,,,,,
,,,347.53,,,,,,,,
,,,593.54,,,,,,,,
,,,679.37,,,,,,,,
,,,577.68,,,,,,,,
,,,649.47,,,,,,,,
,,,489.28,,,,,,,,
,,,390.21,,,,,,,,
,,,78.75,,,,,,,,
,,,489.08,,,,,,,,
,,,555.54,,,,,,,,
,,,649.0,,,,,,,,
,,,270.24,,,,,,,,
,,,15.18,,,,,,,,
,,,454.56,,,,,,,,
,,,127.09,,,,,,,,
,,,268.38,,,,,,,,
,,,464.16,,,,,,,,
,,,251.5,,,,,,,,
,,,805.59,,,,,,,,
,,,100.94,,,,,,,,
,,,1060.8,,,,,,,,
,,,821.59,,,,,,,,
,,,242.9,,,,,,,,
,,,410.64,,,,,,,,
,,,917.91,,,,,,,,
,,,858.89,,,,,,,,
,,,428.56,,,,,,,,
,,,114.18,,,,,,,,
,,,101.42,,,,,,,,
,,,274.25,,,,,,,,
,,,835.63,,,,,,,,
,,,613.63,,,,,,,,
,,,1501.83,,,,,,,,
,,,156.24,,,,,,,,
,,,433.75,,,,,,,,
,,,282.92,,,,,,,,
,,,341.15,,,,,,,,
,,,408.37,,,,,,,,
,,,2280.62,,,,,,,,
,,,354.64,,,,,,,,
,,,1026.88,,,,,,,,
,,,744.14,,,,,,,,
,,,1231.68,,,,,,,,
,,,1347.49,,,,,,,,
,,,410.44,,,,,,,,
,,,293.57,,,,,,,,
,,,222.99,,,,,,,,
,,,77.54,,,,,,,,
,,,244.25,,,,,,,,
,,,114.25,,,,,,,,
,,,133.17,,,,,,,,
,,,125.55,,,,,,,,
,,,283.75,,,,,,,,
,,,122.2,,,,,,,,
,,,286.33,,,,,,,,
,,,368.65,,,,,,,,
,,,132.57,,,,,,,,
,,,183.07,,,,,,,,
,,,204.39,,,,,,,,
,,,156.44,,,,,,,,
,,,89.04,,,,,,,,
,,,155.7,,,,,,,,
,,,111.17,,,,,,,,
,,,230.13,,,,,,,,
,,,273.02,,,,,,,,
,,,132.28,,,,,,,,
,,,1206.83,,,,,,,,
,,,526.69,,,,,,,,
,,,842.2,,,,,,,,
,,,500.74,,,,,,,,
,,,591.7,,,,,,,,
,,,540.31,,,,,,,,
,,,429.48,,,,,,,,
,,,99.33,,,,,,,,
,,,913.96,,,,,,,,
,,,188.66,,,,,,,,
,,,1437.29,,,,,,,,
,,,744.51,,,,,,,,
,,,526.05,,,,,,,,
,,,753.15,,,,,,,,
,,,464.23,,,,,,,,
,,,855.49,,,,,,,,
,,,499.45,,,,,,,,
,,,500.53,,,,,,,,
,,,785.25,,,,,,,,
,,,414.23,,,,,,,,
,,,37.2,,,,,,,,
,,,644.1,,,,,,,,
,,,493.82,,,,,,,,
,,,623.07,,,,,,,,
,,,33.55,,,,,,,,
,,,569.67,,,,,,,,
,,,80.44,,,,,,,,
,,,196.66,,,,,,,,
,,,226.51,,,,,,,,
,,,196.27,,,,,,,,
,,,687.35,,,,,,,,
,,,888.15,,,,,,,,
,,,763.07,,,,,,,,
,,,249.73,,,,,,,,
,,,427.72,,,,,,,,
,,,764.67,,,,,,,,
,,,350.92,,,,,,,,
,,,484.93,,,,,,,,
,,,79.66,,,,,,,,
,,,92.35,,,,,,,,
,,,287.12,,,,,,,,
,,,900.21,,,,,,,,
,,,491.04,,,,,,,,
,,,1517.83,,,,,,,,
,,,255.41,,,,,,,,
,,,265.12,,,,,,,,
,,,423.08,,,,,,,,
,,,2310.6,,,,,,,,
,,,375.1,,,,,,,,
,,,1147.43,,,,,,,,
,,,1202.52,,,,,,,,
,,,1057.16,,,,,,,,
,,,456.11,,,,,,,,
,,,323.7,,,,,,,,
,,,168.31,,,,,,,,
,,,94.77,,,,,,,,
,,,161.52,,,,,,,,
,,,149.58,,,,,,,,
,,,297.06,,,,,,,,
,,,162.76,,,,,,,,
,,,60.57,,,,,,,,
,,,351.57,,,,,,,,
,,,189.53,,,,,,,,
,,,229.46,,,,,,,,
,,,209.65,,,,,,,,
,,,134.49,,,,,,,,
,,,94.79,,,,,,,,
,,,134.52,,,,,,,,
,,,111.48,,,,,,,,
,,,200.66,,,,,,,,
,,,50.01,,,,,,,,
,,,500.73,,,,,,,,
,,,103.52,,,,,,,,
,,,121.53,,,,,,,,
,,,160.48,,,,,,,,
,,,173.42,,,,,,,,
,,,127.26,,,,,,,,
,,,1199.93,,,,,,,,
,,,406.86,,,,,,,,
,,,812.92,,,,,,,,
,,,478.23,,,,,,,,
,,,70.18,,,,,,,,
,,,522.87,,,,,,,,
,,,456.19,,,,,,,,
,,,427.28,,,,,,,,
,,,780.81,,,,,,,,
,,,1197.38,,,,,,,,
,,,699.06,,,,,,,,
,,,295.54,,,,,,,,
,,,564.14,,,,,,,,
,,,457.59,,,,,,,,
,,,700.45,,,,,,,,
,,,418.9,,,,,,,,
,,,442.89,,,,,,,,
,,,785.55,,,,,,,,
,,,343.5,,,,,,,,
,,,87.24,,,,,,,,
,,,599.16,,,,,,,,
,,,504.15,,,,,,,,
,,,580.36,,,,,,,,
,,,258.78,,,,,,,,
,,,16.5,,,,,,,,
,,,133.62,,,,,,,,
,,,230.55,,,,,,,,
,,,224.29,,,,,,,,
,,,494.75,,,,,,,,
,,,209.23,,,,,,,,
,,,859.92,,,,,,,,
,,,43.02,,,,,,,,
,,,855.99,,,,,,,,
,,,780.03,,,,,,,,
,,,274.26,,,,,,,,
,,,405.8,,,,,,,,
,,,743.91,,,,,,,,
,,,769.46,,,,,,,,
,,,435.81,,,,,,,,
,,,423.66,,,,,,,,
,,,57.86,,,,,,,,
,,,54.71,,,,,,,,
,,,209.02,,,,,,,,
,,,501.0,,,,,,,,
,,,1516.01,,,,,,,,
,,,170.21,,,,,,,,
,,,342.51,,,,,,,,
,,,253.55,,,,,,,,
,,,424.54,,,,,,,,
,,,2213.54,,,,,,,,
,,,344.71,,,,,,,,
,,,1094.55,,,,,,,,
,,,787.55,,,,,,,,
,,,1241.75,,,,,,,,
,,,1330.66,,,,,,,,
,,,263.81,,,,,,,,
,,,191.78,,,,,,,,
,,,80.55,,,,,,,,
,,,185.44,,,,,,,,
,,,114.75,,,,,,,,
,,,137.32,,,,,,,,
,,,251.46,,,,,,,,
,,,143.98,,,,,,,,
,,,281.09,,,,,,,,
,,,124.25,,,,,,,,
,,,265.83,,,,,,,,
,,,198.72,,,,,,,,
,,,173.71,,,,,,,,
,,,186.9,,,,,,,,
,,,77.56,,,,,,,,
,,,140.83,,,,,,,,
,,,121.07,,,,,,,,
,,,73.7,,,,,,,,
,,,133.78,,,,,,,,
,,,122.01,,,,,,,,
,,,212.65,,,,,,,,
,,,267.57,,,,,,,,
,,,1264.78,,,,,,,,
,,,507.01,,,,,,,,
,,,858.36,,,,,,,,
,,,524.81,,,,,,,,
,,,105.09,,,,,,,,
,,,529.1,,,,,,,,
,,,492.31,,,,,,,,
,,,159.1,,,,,,,,
,,,941.3,,,,,,,,
,,,213.86,,,,,,,,
,,,1325.86,,,,,,,,
,,,708.54,,,,,,,,
,,,327.6,,,,,,,,
,,,545.45,,,,,,,,
,,,555.81,,,,,,,,
,,,477.1,,,,,,,,
,,,759.77,,,,,,,,
,,,511.08,,,,,,,,
,,,764.42,,,,,,,,
,,,323.26,,,,,,,,
,,,62.3,,,,,,,,
,,,490.62,,,,,,,,
,,,523.84,,,,,,,,
,,,247.53,,,,,,,,
,,,11.25,,,,,,,,
,,,544.23,,,,,,,,
,,,191.21,,,,,,,,
,,,216.41,,,,,,,,
,,,440.0,,,,,,,,
,,,219.71,,,,,,,,
,,,755.29,,,,,,,,
,,,663.5,,,,,,,,
,,,652.4,,,,,,,,
,,,220.19,,,,,,,,
,,,360.62,,,,,,,,
,,,901.7,,,,,,,,
,,,296.57,,,,,,,,
,,,399.55,,,,,,,,
,,,91.6,,,,,,,,
,,,110.68,,,,,,,,
,,,241.23,,,,,,,,
,,,713.07,,,,,,,,
,,,627.71,,,,,,,,
,,,1422.69,,,,,,,,
,,,350.06,,,,,,,,
,,,371.64,,,,,,,,
,,,366.91,,,,,,,,
,,,2022.26,,,,,,,,
,,,363.72,,,,,,,,
,,,1070.48,,,,,,,,
,,,1196.86,,,,,,,,
,,,1271.8,,,,,,,,
,,,504.18,,,,,,,,
,,,318.62,,,,,,,,
,,,139.05,,,,,,,,
,,,43.89,,,,,,,,
,,,195.11,,,,,,,,
,,,84.56,,,,,,,,
,,,94.24,,,,,,,,
,,,129.98,,,,,,,,
,,,89.78,,,,,,,,
,,,109.96,,,,,,,,
,,,247.17,,,,,,,,
,,,182.03,,,,,,,,
,,,176.49,,,,,,,,
,,,270.71,,,,,,,,
,,,154.06,,,,,,,,
,,,124.11,,,,,,,,
,,,156.09,,,,,,,,
,,,533.46,,,,,,,,
,,,90.24,,,,,,,,
,,,123.04,,,,,,,,
,,,90.78,,,,,,,,
,,,217.37,,,,,,,,
,,,175.09,,,,,,,,
,,,119.17,,,,,,,,
,,,1142.1,,,,,,,,
,,,607.06,,,,,,,,
,,,706.59,,,,,,,,
,,,93.76,,,,,,,,
,,,536.28,,,,,,,,
,,,467.6,,,,,,,,
,,,354.04,,,,,,,,
,,,117.66,,,,,,,,
,,,924.6,,,,,,,,
,,,174.85,,,,,,,,
,,,1225.01,,,,,,,,
,,,704.41,,,,,,,,
,,,786.81,,,,,,,,
,,,420.21,,,,,,,,
,,,673.53,,,,,,,,
,,,507.89,,,,,,,,
,,,524.38,,,,,,,,
,,,658.86,,,,,,,,
,,,350.37,,,,,,,,
,,,558.08,,,,,,,,
,,,510.79,,,,,,,,
,,,219.57,,,,,,,,
,,,21.55,,,,,,,,
,,,76.17,,,,,,,,
,,,244.19,,,,,,,,
,,,173.22,,,,,,,,
,,,657.28,,,,,,,,
,,,74.18,,,,,,,,
,,,742.24,,,,,,,,
,,,804.31,,,,,,,,
,,,276.18,,,,,,,,
,,,333.0,,,,,,,,
,,,794.91,,,,,,,,
,,,736.1,,,,,,,,
,,,438.35,,,,,,,,
,,,72.72,,,,,,,,
,,,91.3,,,,,,,,
,,,281.39,,,,,,,,
,,,669.68,,,,,,,,
,,,632.58,,,,,,,,
,,,1436.3,,,,,,,,
,,,331.4,,,,,,,,
,,,408.74,,,,,,,,
,,,293.21,,,,,,,,
,,,254.91,,,,,,,,
,,,349.6,,,,,,,,
